address_geo,count,perc,cumperc,geocode_yes,latitude,longitude,,
Coldwater C anyon AVE Los Angeles 91423,1,2.48E-04,0.656590684,,,,,
Coldwater Canyon AVE Los Angeles 91604,1,2.48E-04,0.656838454,,,,,
Coldwater Los Angeles,1,2.48E-04,0.657086224,,,,,
Collins and Shoup AVE Los Angeles 91635,1,2.48E-04,0.657333994,,,,,
COM;PTON and 16TH  ST Los Angeles 90021,1,2.48E-04,0.64395441,,,,,
COMPTON BL and 16TH  ST Los Angeles 90013,1,2.48E-04,0.64420218,,,,,
Concord Ave and Pico  BLVD Los Angeles 90063,1,2.48E-04,0.657581764,,,,,
Coridor and Grand  AVE Los Angeles,1,2.48E-04,0.657829534,,,,,
Coronado and London  ST Los Angeles 90026,1,2.48E-04,0.658077304,,,,,
Coronado and Sunset  BLVD Los Angeles 90026,1,2.48E-04,0.658325074,,,,,
Corridor and Grand Los Angeles,1,2.48E-04,0.658572844,,,,,
Cotner Los Angeles,1,2.48E-04,0.659316155,,,,,
COURTLAND and ROSE . Los Angeles 90291,1,2.48E-04,0.644697721,,,,,
Courtland and Rose AVE Los Angeles 90291,1,2.48E-04,0.659563925,,,,,
Crocker & Agatha and Skid Row Los Angeles 90014,1,2.48E-04,0.659811695,,,,,
Crockett Street and Vineland  AVE Los Angeles 91352,1,2.48E-04,0.661298315,,,,,
Culver and Jefferson Los Angeles 90292,1,2.48E-04,0.661793855,,,,,
Culver Blvd and Marina  FWY Los Angeles 90066,1,2.48E-04,0.661546085,,,,,
Cummings and 4th  ST Los Angeles,1,2.48E-04,0.662041625,,,,,
Cummings and 4th Los Angeles,1,2.48E-04,0.662289395,,,,,
Custer Ave and W Sunset  BLVD Los Angeles 90012,1,2.48E-04,0.662537166,,,,,
D Street / Lecouvreur Ave Los Angeles 90744,1,2.48E-04,0.662784936,,,,,
D. St and Lakme  AVE Los Angeles 90744,1,2.48E-04,0.663032706,,,,,
Damon Street and 68th ST Los Angeles 90021,1,2.48E-04,0.663776016,,,,,
Dead end and parkview and 10th  ST Los Angeles,1,2.48E-04,0.664023786,,,,,
Debs Park/ Pedestrian Bridge and N Griffin AVE Los Angeles,1,2.48E-04,0.664271556,,,,,
Deering and Saticoy / Sherman Way and Sherman Way  Los Angeles 91304,1,2.48E-04,0.664519326,,,,,
Denny and Vanowen AVE Los Angeles,1,2.48E-04,0.664767096,,,,,
Detroit and Sunset  BLVD Los Angeles 90046,1,2.48E-04,0.665014866,,34.09799,-118.345744,,
Detroit and Sunset  Los Angeles,1,2.48E-04,0.665262636,,34.09799,-118.345744,,
Detroit and Wilshire Los Angeles 90048,1,2.48E-04,0.665510406,,,,,
Doble and 253rd Los Angeles 90731,1,2.48E-04,0.666253717,,33.79475,-118.291703,,
Doble and 253rd ST Los Angeles 90731,1,2.48E-04,0.666501487,,33.79475,-118.291703,,
Doble Ave and 253rd  ST Los Angeles 90710,1,2.48E-04,0.665758176,,33.79475,-118.291703,,
Doble Ave at 253rd Street Los Angeles 90710,1,2.48E-04,0.666005946,,,,,
DTLA OPS 12/11 Los Angeles 90000,1,2.48E-04,0.663280476,,,,,
Dudley Ave (Zone 1) and Ocean Front WALK Los Angeles 90291,1,2.48E-04,0.666749257,,33.99393,-118.479912,,
DUNN and VENICE BLVD Los Angeles 90023,1,2.48E-04,0.663528246,,,,,
Durango and Venice  BLVD Los Angeles,1,2.48E-04,0.666997027,,,,,
E F St. & Broad Ave and Broad AVE Los Angeles 90744,1,2.48E-04,0.667244797,,,,,
E St /F St and Broad  AVE Los Angeles,1,2.48E-04,0.667492567,,,,,
E st and Figueroa Los Angeles 90047,1,2.48E-04,0.668235877,,,,,
E Street and Figueroa  ST Los Angeles 90744,1,2.48E-04,0.667740337,,,,,
E Street and Figueroa PL Los Angeles 90744,1,2.48E-04,0.667988107,,,,,
E. Channing and E 10th  ST Los Angeles 90021,1,2.48E-04,0.668483647,,,,,
E. E St. and N Banning  BLVD Los Angeles 90744,1,2.48E-04,0.668731417,,,,,
E. G St. and N Banning  BLVD Los Angeles 90744,1,2.48E-04,0.668979187,,,,,
E. Imperial & Wilmington Ave. and E. Imperial Los Angeles 90059,1,2.48E-04,0.669226957,,,,,
"E. Sandison Ave., & Drumm Ave & E. Cruces St. and Gamble  AVE Los Angeles 90744",1,2.48E-04,0.669474727,,,,,
E. St and Figueroa  ST Los Angeles 90744,1,2.48E-04,0.669722498,,,,,
Eagle Rock and Verdugo and AVe 35  Los Angeles,1,2.48E-04,0.671209118,,,,,
East ally parellel to Lankershim and Lankershim Los Angeles,1,2.48E-04,0.671456888,,,,,
Eden St and Vanowen Los Angeles,1,2.48E-04,0.672200198,,,,,
edgewater rd and Bellevue AVE Los Angeles,1,2.48E-04,0.980921705,,,,,
Effie St Median and Glendale  BLVD Los Angeles 90001,1,2.48E-04,0.672447968,,,,,
Effie St- Sunset Blvd underpass and Myra  AVE Los Angeles 90029,1,2.48E-04,0.672695738,,,,,
El Verano  ST Los Angeles 90041,1,2.48E-04,0.672943508,,,,,
El Verano and Broadway Los Angeles,1,2.48E-04,0.673191278,,,,,
Electric and Washington  BLVD Los Angeles,1,2.48E-04,0.673686819,,,,,
EMERALD and 2ND  ST Los Angeles 90000,1,2.48E-04,0.670713578,,34.059564,-118.257476,,
EMERALD BLVD Los Angeles 90021,1,2.48E-04,0.670218038,,,,,
EMERALD ST Los Angeles 90021,1,2.48E-04,0.670465808,,,,,
Erwin  ST Los Angeles 91605,1,2.48E-04,0.673934589,,,,,
Erwin and Lankershim  BLVD Los Angeles 90001,1,2.48E-04,0.674430129,,,,,
Erwin Ave and Lankershim  BLVD Los Angeles,1,2.48E-04,0.674182359,,,,,
Essex and 16th  Los Angeles,1,2.48E-04,0.674925669,,,,,
ESsex and 16th Los Angeles,1,2.48E-04,0.670961348,,,,,
Essex Street and 14th & Central ST Los Angeles 90021,1,2.48E-04,0.674677899,,,,,
Estrella and 65th ST Los Angeles 90047,1,2.48E-04,0.675421209,,,,,
Estrella Blvd / Gardena Blvd. and Los Angeles 90248,1,2.48E-04,0.675173439,,,,,
Eton and Sherman Way Los Angeles,1,2.48E-04,0.675916749,,,,,
Eton St and Wyandotte AVE Los Angeles 91303,1,2.48E-04,0.675668979,,,,,
Ewin and Laurel Canyon Los Angeles,1,2.48E-04,0.676164519,,,,,
Exposition and Stoner  AVE Los Angeles 90064,1,2.48E-04,0.676412289,,,,,
Exposition bike path and Bagley AVE Los Angeles 90034,1,2.48E-04,0.676660059,,,,,
F St and Broad  AVE Los Angeles 90744,1,2.48E-04,0.67690783,,,,,
F St and Broad ST Los Angeles,1,2.48E-04,0.6771556,,,,,
Fairfax AVE Los Angeles 90048,1,2.48E-04,0.67938553,,,,,
Fairfax Avenue and W Venice BLVD Los Angeles 90034,1,2.48E-04,0.6796333,,,,,
figueroa and ave 45 Los Angeles 90065,1,2.48E-04,0.981912785,,,,,
Figueroa and E Los Angeles 90744,1,2.48E-04,0.681119921,,,,,
Figueroa Pl & West and Figueroa PL Los Angeles 90744,1,2.48E-04,0.680376611,,,,,
Figueroa St and 19th  ST Los Angeles 90065,1,2.48E-04,0.680624381,,,,,
Figueroa St and E ST Los Angeles 90744,1,2.48E-04,0.680872151,,,,,
Fletcher Dr. and Los Feliz BLVD Los Angeles 90037,1,2.48E-04,0.681367691,,,,,
Florance Ave and E Avalon BLVD Los Angeles 90001,1,2.48E-04,0.681615461,,,,,
Florence Ave to 59th Pl and Grand Ave  Los Angeles,1,2.48E-04,0.681863231,,,,,
Florence to 84th and Grand Los Angeles 90003,1,2.48E-04,0.682111001,,,,,
Florence- Gage and grand Los Angeles,1,2.48E-04,0.682358771,,,,,
Flower and Grand Los Angeles 90034,1,2.48E-04,0.692269574,1,,,,
Foothill & Day and Los Angeles 91042,1,2.48E-04,0.697968285,,,,,
Foothill & Polk and ** Los Angeles 91342,1,2.48E-04,0.698216056,,,,,
Foothill and Care River Los Angeles,1,2.48E-04,0.698463826,,,,,
FOOTHILL BLVD - Ped Tunnel and PIERCE ST Los Angeles 91331,1,2.48E-04,0.67888999,,,,,
Fountain and Talmadge ST Los Angeles 90029,1,2.48E-04,0.698711596,,,,,
FOUNTAIN AVE and N LYMAN  PL Los Angeles 90029,1,2.48E-04,0.67913776,,,,,
Fountain/ Lexington and Westmoreland  Los Angeles 90029,1,2.48E-04,0.698959366,,,,,
Franklin and Highland  AVE Los Angeles 90028,1,2.48E-04,0.699207136,,,,,
Franklin and Highland  Los Angeles 90001,1,2.48E-04,0.699454906,,,,,
from Broadway to Main Street and 31st ST Los Angeles 90007,1,2.48E-04,0.983399405,,,,,
from Speedway to OFW and Clubhouse AVE Los Angeles 90291,1,2.48E-04,0.984142716,,,,,
Fuller and Sunset  BLVD Los Angeles 90046,1,2.48E-04,0.700445986,,,,,
Fulton and Raymer Los Angeles 91341,1,2.48E-04,0.700693756,,,,,
Gamble at Sandison Los Angeles 90744,1,2.48E-04,0.708622398,,,,,
Gamble St. and Sandison ST Los Angeles 90744,1,2.48E-04,0.708374628,,,,,
Garland and 8th Los Angeles,1,2.48E-04,0.708870168,,,,,
Garth Ave and S Beverlywood  ST Los Angeles 90034,1,2.48E-04,0.709117939,,,,,
Gateway and Myra  AVE Los Angeles 90029,1,2.48E-04,0.709365709,,,,,
Gault  ST Los Angeles,1,2.48E-04,0.709613479,,,,,
Gault Los Angeles,1,2.48E-04,0.709861249,,,,,
Gilmore and Sylmar  AVE Los Angeles,1,2.48E-04,0.710109019,,,,,
Gladstone St and Foothill  BLVD Los Angeles,1,2.48E-04,0.710356789,,,,,
GLENDALE and EFFIE Los Angeles 90028,1,2.48E-04,0.701437066,,,,,
GLENDALE FREEWAY (2) and VERDUGO RD Los Angeles 90065,1,2.48E-04,0.701189296,,,,,
Glendon and Venice  Los Angeles 90025,1,2.48E-04,0.71283449,,,,,
Glenoaks  Los Angeles 91344,1,2.48E-04,0.71308226,,,,,
Glenoaks & SF Road and Montague ST Los Angeles 91331,1,2.48E-04,0.71333003,,,,,
Glenoaks and Bradford Los Angeles 91352,1,2.48E-04,0.7135778,,,,,
GO and 7th ST Los Angeles 90022,1,2.48E-04,0.702428147,,,,,
Golden Ave and James M Wood Los Angeles 90017,1,2.48E-04,0.716798811,,,,,
golden ave and james m wood Los Angeles 90021,1,2.48E-04,0.984390486,,,,,
GOLDEN STATE FREEWAY and 4TH STREET Los Angeles 90033,1,2.48E-04,0.702675917,,,,,
GOLDEN STATE FWY and SHELDON  ST Los Angeles 91352,1,2.48E-04,0.702923687,,,,,
Golden- 110 FWY and James M Wood Los Angeles,1,2.48E-04,0.717046581,,,,,
Goodrich and PCH Los Angeles 90744,1,2.48E-04,0.717294351,,,,,
Goodwin and Brunswick Los Angeles,1,2.48E-04,0.717542121,,,,,
Gower to La Baig and Carlos Los Angeles,1,2.48E-04,0.717789891,,,,,
Gower to Tamarind and Carlos  Los Angeles 90028,1,2.48E-04,0.718037661,,,,,
Gower/Bronson and Carlos  AVE Los Angeles 90028,1,2.48E-04,0.718285431,,,,,
GOWER/BRONSON and CARLOS AVE Los Angeles 90028,1,2.48E-04,0.703171457,,,,,
Gower/Bronson and Carlos AVE Los Angeles 90028,1,2.48E-04,0.718533201,,,,,
Gramercy and 10th Los Angeles 90038,1,2.48E-04,0.719028741,,,,,
Gramercy and Manhattan PL Los Angeles 90006,1,2.48E-04,0.719276511,,,,,
Gramercy DR Los Angeles 90019,1,2.48E-04,0.718780971,,,,,
Grammercy Pl / Gage Ave and Los Angeles 90047,1,2.48E-04,0.719524281,,,,,
Grand / Flower and 54th & Grand  Los Angeles,1,2.48E-04,0.720515362,,33.994946,-118.280043,,
Grand and Flower Los Angeles 90003,1,2.48E-04,0.731912785,1,,,,
Grand Corridor and Los Angeles 90003,1,2.48E-04,0.726957384,,,,,
GRAND Los Angeles,1,2.48E-04,0.703419227,,,,,
Grand Los Angeles,1,2.48E-04,0.727205154,,,,,
Grand Los Angeles 90001,1,2.48E-04,0.727452924,,,,,
Grand View and Park  VW Los Angeles,1,2.48E-04,0.727700694,1,,,,
Grand/Flower and Los Angeles,1,2.48E-04,0.738354807,1,,,,
Grandview BLVD Los Angeles 90066,1,2.48E-04,0.738602577,1,,,,
Grant Street / Vreeland Ave and Los Angeles 90744,1,2.48E-04,0.739593657,,,,,
GREEN LEAF and SEPULVEDA Los Angeles,1,2.48E-04,0.703914767,,,,,
Griffin Ave and Debs Park Los Angeles,1,2.48E-04,0.739841427,,,,,
Griffith St and 15th   ST Los Angeles 90001,1,2.48E-04,0.740089197,,,,,
Hamshire Ave and Wilshire  BLVD Los Angeles 90010,1,2.48E-04,0.744796829,,,,,
Hancock and Alhambra AVE Los Angeles,1,2.48E-04,0.745292369,,,,,
Hancock St. & Sichel St. and Alhambra AVE Los Angeles 90031,1,2.48E-04,0.745044599,,,,,
Hancock/ Sichel and Alhambra AVE Los Angeles,1,2.48E-04,0.745540139,,,,,
HANCOCK/SICHEL and ALHAMBRA AVE Los Angeles 90031,1,2.48E-04,0.740336967,,,,,
Hancock/Sichel and Alhambra AVE Los Angeles 90031,1,2.48E-04,0.745787909,,,,,
Hanock and Alhambra  AVE Los Angeles 90031,1,2.48E-04,0.746035679,,,,,
Harborgate Way / Francisco and Los Angeles 90501,1,2.48E-04,0.74851338,,,,,
Harlow and Bagley AVE Los Angeles 90024,1,2.48E-04,0.74876115,,,,,
Harlow and Bagley Los Angeles 90064,1,2.48E-04,0.74900892,,,,,
haskell and Victory  BLVD Los Angeles 91406,1,2.48E-04,0.985381566,,,,,
Hebsy and Van Nuys BLVD Los Angeles,1,2.48E-04,0.74925669,,,,,
Hebsy and Van Nuys BLVD Los Angeles 91403,1,2.48E-04,0.74950446,,,,,
Highway 118 and Porter Ranch  DR Los Angeles 91311,1,2.48E-04,0.74975223,,,,,
HILL and 38TH Los Angeles,1,2.48E-04,0.740584737,,,,,
Hill Ave and 28th ST Los Angeles 90007,1,2.48E-04,0.75,,,,,
Hobart Avenue and SW Hollywood BLVD Los Angeles 90027,1,2.48E-04,0.75099108,,,,,
Honner Avenue and La cienega BLVD Los Angeles 90035,1,2.48E-04,0.753468781,,,,,
Hoover ST Los Angeles 90026,1,2.48E-04,0.755450942,1,,,,
Hope ST Los Angeles 90037,1,2.48E-04,0.755946482,,,,,
Hope to Grand and 33rd ST Los Angeles 90007,1,2.48E-04,0.757928642,,,,,
Hubmboldt and Avenue 21 Los Angeles,1,2.48E-04,0.758424182,,,,,
I-405 and Parthenia ST Los Angeles 91343,1,2.48E-04,0.762636274,,,,,
idell and poplar st and ave 27 Los Angeles 90065,1,2.48E-04,0.986372646,,,,,
IDELL ST/POPLAR ST and AVE 27 Los Angeles 90065,1,2.48E-04,0.762884044,,,,,
Idell/Poplar St and Avenue 27 Los Angeles 90065,1,2.48E-04,0.763131814,,,,,
Independence Street and Bassett ST Los Angeles 91303,1,2.48E-04,0.767343905,,,,,
James M Wood and Garland  Los Angeles,1,2.48E-04,0.768334985,,,,,
JAMES M WOOD BLVD Los Angeles 90015,1,2.48E-04,0.767591675,,,,,
JAMES M WOODS Los Angeles 90021,1,2.48E-04,0.767839445,,,,,
JAMES M WOODS ST Los Angeles 90021,1,2.48E-04,0.768087215,,,,,
Jasmine and Venice  BLVD Los Angeles,1,2.48E-04,0.768582755,,,,,
Jasmine and Venice  BLVD Los Angeles 90034,1,2.48E-04,0.768830525,,,,,
John St and Hoover  ST Los Angeles 90026,1,2.48E-04,0.770069376,,,,,
John St and Hoover ST Los Angeles 90004,1,2.48E-04,0.770317146,,,,,
John Street and Hoover  ST Los Angeles 90026,1,2.48E-04,0.770564916,,,,,
Jordan Avenue and N Nordhoff ST Los Angeles 91311,1,2.48E-04,0.770812686,,,,,
Juanita and 3rd  ST Los Angeles 90004,1,2.48E-04,0.771060456,,,,,
Juanita and 3rd Los Angeles 90004,1,2.48E-04,0.771308226,,,,,
Judge John St and 1st ST Los Angeles,1,2.48E-04,0.771555996,,,,,
Kadota ST Los Angeles,1,2.48E-04,0.772051536,,,,,
Kenmore and Alexandria and Melrose BLVD Los Angeles,1,2.48E-04,0.772299306,,,,,
Kholer ST Los Angeles 90022,1,2.48E-04,0.772547076,,,,,
Kikea Drive and Beverly BLVD Los Angeles 90048,1,2.48E-04,0.772794846,,,,,
Kingsley and 7th Street  Los Angeles,1,2.48E-04,0.773042616,,,,,
Kitridge / Troost and Lankershim Los Angeles 91606,1,2.48E-04,0.773290387,,,,,
kittridge and receda Los Angeles 90602,1,2.48E-04,0.986620416,,,,,
Kohler to Wall and 5th ST Los Angeles 90013,1,2.48E-04,0.775520317,,,,,
la Cienega Blvd/David and Venice BLVD Los Angeles 90034,1,2.48E-04,0.987115956,,,,,
LA Mall and Civic Center Los Angeles 90012,1,2.48E-04,0.775768087,,,,,
LA River  Los Angeles,1,2.48E-04,0.776511397,,,,,
LA River (Bridge) and Corbin ST Los Angeles 91335,1,2.48E-04,0.776759167,,,,,
LA River and Tampa Ave Los Angeles 91335,1,2.48E-04,0.777254708,,,,,
LA River Greenway Path (LA River Day 2) and Independence AVE Los Angeles 91303,1,2.48E-04,0.777006938,,,,,
LAKE STREET/ALVARADO STREET and 12TH ST Los Angeles 90006,1,2.48E-04,0.777502478,,,,,
LAPD and Venice AM Los Angeles,1,2.48E-04,0.777750248,,,,,
Laurel Canyon BLVD Los Angeles,1,2.48E-04,0.778741328,,,,,
Laurel St and 97th ST Los Angeles 90002,1,2.48E-04,0.778989098,,,,,
Laurelgrove AVE and LA RIVER - Ventura  BLVD Los Angeles 91604,1,2.48E-04,0.779236868,,,,,
Lawrence and 10th  ST Los Angeles 90021,1,2.48E-04,0.779484638,,,,,
lawrence and Olympic  BLVD Los Angeles 90021,1,2.48E-04,0.987363726,,,,,
Leeward and Vermont  AVE Los Angeles 90005,1,2.48E-04,0.779732408,,,,,
LEGION and SUNNYBROOK Los Angeles 90027,1,2.48E-04,0.777998018,,,,,
Leimert Park  Los Angeles,1,2.48E-04,0.779980178,,,,,
Lexington and Vine Los Angeles,1,2.48E-04,0.780227948,,,,,
LOCKWOOD and VIRGIL  AVE Los Angeles 90029,1,2.48E-04,0.778493558,,,,,
Long Beach Ave West and 25th ST Los Angeles 90011,1,2.48E-04,0.7839445,,,,,
Long Beach/Hooper and 16th Los Angeles,1,2.48E-04,0.78419227,,,,,
lorena and whittier  BLVD Los Angeles 90023,1,2.48E-04,0.987611497,,,,,
Lorena to Esperanza and 14th  ST Los Angeles 90023,1,2.48E-04,0.78444004,,,,,
Los Angeles (Between Arcadia and Aliso) and Main (Between Arcadia and Al Los Angeles,1,2.48E-04,0.78493558,,,,,
Los Angeles & 17th Street and Los Angeles  ST Los Angeles 90015,1,2.48E-04,0.78468781,,,,,
Los Angeles 90015,1,2.48E-04,0.78518335,,,,,
Los Angeles 90021,1,2.48E-04,0.78543112,,,,,
Los Angeles and 3rd  Los Angeles,1,2.48E-04,0.7864222,,,,,
Los Angeles and 3rd Los Angeles,1,2.48E-04,0.78666997,,,,,
Los Angeles and 3rd ST Los Angeles 90013,1,2.48E-04,0.78691774,,,,,
Los Angeles River Bike path Los Angeles 90039,1,2.48E-04,0.78567889,,,,,
Los Angeles St to Maple Ave and 18th ST Los Angeles 90015,1,2.48E-04,0.78592666,,,,,
Los Angeles Street and Main  ST Los Angeles,1,2.48E-04,0.78617443,,,,,
Lotus Ave and Cicic Center Los Angeles 90012,1,2.48E-04,0.788404361,,,,,
Lotus Los Angeles 90021,1,2.48E-04,0.788652131,,,,,
Lowell and Alhambra Los Angeles,1,2.48E-04,0.788899901,,,,,
Lyman & Rodney Drive and Hollywood  BLVD Los Angeles,1,2.48E-04,0.789147671,,,,,
Maddison and Marathon Los Angeles 90029,1,2.48E-04,0.793359762,,,,,
Madison Ave and Santa Monica  BLVD Los Angeles 90029,1,2.48E-04,0.793607532,,,,,
Madison/Virgil and Oakwood AVE Los Angeles 90030,1,2.48E-04,0.793855302,,,,,
MADISON/WESTMORELAND and OAKWOOD AVE Los Angeles 90004,1,2.48E-04,0.789643211,,,,,
magnolia and sepelveda Los Angeles 91423,1,2.48E-04,0.988107037,,,,,
magnolia St. and sepulveda BLVD Los Angeles 91411,1,2.48E-04,0.987859267,,,,,
MAIN and 14TH  PL Los Angeles,1,2.48E-04,0.790138751,,,,,
Main and 68th Los Angeles 90001,1,2.48E-04,0.802279485,,,,,
MAIN and Moulton  AVE Los Angeles 90031,1,2.48E-04,0.790386521,,,,,
Main and Moulton Los Angeles,1,2.48E-04,0.802527255,,,,,
Main Ave and Cesar Chavez ST Los Angeles 90012,1,2.48E-04,0.795341923,,,,,
main street and arcadia  ST Los Angeles 90012,1,2.48E-04,0.988354807,,,,,
Main Street and Clover  ST Los Angeles 90031,1,2.48E-04,0.799554014,,,,,
Main(3rd-4th) & 3rd (Main-Wall) and Towne (4th-7thSt) AVE Los Angeles 90013,1,2.48E-04,0.803022795,,,,,
manhattan PL Los Angeles 90019,1,2.48E-04,0.988602577,,,,,
Mansfield Avenue and W Venice BLVD Los Angeles 90019,1,2.48E-04,0.803518335,,,,,
Marina Frwy and Inglewood BLVD Los Angeles 90230,1,2.48E-04,0.805252725,,,,,
Marina Frwy and Mesmer AVE Los Angeles 90230,1,2.48E-04,0.805500496,,,,,
Mateo and 14th Los Angeles 90021,1,2.48E-04,0.807730426,,,,,
Maycrest Ave and N Huntington  DR Los Angeles 90032,1,2.48E-04,0.807978196,,,,,
McArthur Park Los Angeles,1,2.48E-04,0.808225966,,,,,
McCadden - Cherokee and Selma AVE Los Angeles,1,2.48E-04,0.808473736,,,,,
Mcconnell and Coral Tree  PL Los Angeles 90066,1,2.48E-04,0.809960357,,,,,
Mcconnell Ave and W Coral Tree PL Los Angeles 90066,1,2.48E-04,0.809712587,,,,,
McGarry and 15th Los Angeles,1,2.48E-04,0.809464817,,,,,
MCGARRY Los Angeles 90021,1,2.48E-04,0.790634291,,,,,
Mettler and crocker and 87th  PL Los Angeles,1,2.48E-04,0.810208127,,,,,
Meyers and 1st Los Angeles,1,2.48E-04,0.810455897,,,,,
Middleburry St & Juanita Ave and Madison AVE Los Angeles 90004,1,2.48E-04,0.810703667,,,,,
Mildred and Strong Dr Los Angeles,1,2.48E-04,0.811199207,,,,,
Mildred Ave and Strong DR Los Angeles 90291,1,2.48E-04,0.810951437,,,,,
Military and Brookhaven  Los Angeles 90064,1,2.48E-04,0.811446977,,,,,
Milwood Ave and S Lincoln  BLVD Los Angeles 90291,1,2.48E-04,0.811694747,,,,,
Miner and Gulch  RD Los Angeles 90731,1,2.48E-04,0.811942517,,,,,
Mission and 4th  Los Angeles 90023,1,2.48E-04,0.812438057,,,,,
Mission RD and 11th street  Los Angeles,1,2.48E-04,0.812190287,,,,,
MISSISSIPPI and GRANVILLE  AVE Los Angeles 90025,1,2.48E-04,0.790882061,,,,,
Mississippi and Granville AVE Los Angeles,1,2.48E-04,0.812685828,,,,,
Montague and Glenoaks  Los Angeles 91344,1,2.48E-04,0.812933598,,,,,
Montana and Glendale  BLVD Los Angeles 90001,1,2.48E-04,0.813181368,,,,,
Montecito Dr and Debs Park Los Angeles,1,2.48E-04,0.813429138,,,,,
Monterey and Griffin Los Angeles 90031,1,2.48E-04,0.813676908,,,,,
MOORPARK ST Los Angeles 91602,1,2.48E-04,0.791129832,,,,,
Morning Shift and Ocean Front Walk Los Angeles 90291,1,2.48E-04,0.814172448,,,,,
MORNING SHIFT and OHS VENICE Los Angeles 90291,1,2.48E-04,0.791377602,,,,,
Morning Shift and OHS Venice Los Angeles 90291,1,2.48E-04,0.813924678,,,,,
MOZART and AVE 21 Los Angeles 90031,1,2.48E-04,0.791625372,,,,,
N WESTERN AVE Los Angeles 90029,1,2.48E-04,0.814667988,,,,,
N. 101 freeway and N coronado  AVE Los Angeles 90026,1,2.48E-04,0.814915758,,,,,
N. Broad Ave. and E. G St. and E F ST Los Angeles 90744,1,2.48E-04,0.815163528,,,,,
N. Main and Molton Los Angeles 90031,1,2.48E-04,0.815906838,,,,,
N. Main St. & Dead End and Moulton  AVE Los Angeles 90031,1,2.48E-04,0.815659068,,,,,
Navy - Washington and Venice Beach Los Angeles 90291,1,2.48E-04,0.819127849,,,,,
Nebraska/Missouri and Cotner Los Angeles,1,2.48E-04,0.819375619,,,,,
Nevin Ave and S Adamas BLVD Los Angeles 90011,1,2.48E-04,0.819623389,,,,,
New Hampshire and Willowbrook Los Angeles,1,2.48E-04,0.81987116,,,,,
New High and Spring  Los Angeles 90012,1,2.48E-04,0.82011893,,,,,
Newton and Long Beach Los Angeles,1,2.48E-04,0.8203667,,,,,
Newton to 17th and Hooper Los Angeles,1,2.48E-04,0.82061447,,,,,
Newton to Washington and Long Beach  Los Angeles 90021,1,2.48E-04,0.82086224,,,,,
Newton to Washington: and Long Beach Los Angeles 90021,1,2.48E-04,0.82111001,,,,,
Night Ops and Venice Los Angeles,1,2.48E-04,0.82135778,,,,,
Nordhoff and Parthenia ST Los Angeles 91352,1,2.48E-04,0.82160555,,,,,
Normandie and Walton and Wahington Los Angeles 90018,1,2.48E-04,0.82185332,,,,,
Normandie/Walton and Washington BLVD Los Angeles 90018,1,2.48E-04,0.82210109,,,,,
Northeast and San Fernando RD Los Angeles,1,2.48E-04,0.82234886,,,,,
Oak  ST Los Angeles 90021,1,2.48E-04,0.826065411,,,,,
OAK and VENICE  BLVD Los Angeles 90012,1,2.48E-04,0.8228444,,,,,
Oak Street under 10 FWY and Venice BLVD Los Angeles 90015,1,2.48E-04,0.826313181,,,,,
